"","time","month","year","yloc","xloc","value","long","lat","fixedtime","fixedyear","realyear"
"2628116",743,11,62,8,38,0.19,10,50,"1911-11-01",1911,1911
"2628152",744,12,62,8,38,1.85,10,50,"1911-12-01",1911,1911
"2628188",745,1,63,8,38,-0.51,10,50,"1912-01-01",1912,1912
"2628224",746,2,63,8,38,1.16,10,50,"1912-02-01",1912,1912
"2628260",747,3,63,8,38,2.33,10,50,"1912-03-01",1912,1912
"2628296",748,4,63,8,38,0.67,10,50,"1912-04-01",1912,1912
"2628332",749,5,63,8,38,0.11,10,50,"1912-05-01",1912,1912
"2628368",750,6,63,8,38,0.2,10,50,"1912-06-01",1912,1912
"2628404",751,7,63,8,38,1.6,10,50,"1912-07-01",1912,1912
"2628440",752,8,63,8,38,-1.87,10,50,"1912-08-01",1912,1912
"2628476",753,9,63,8,38,-3.17,10,50,"1912-09-01",1912,1912
"2628512",754,10,63,8,38,-2.25,10,50,"1912-10-01",1912,1912
"2628548",755,11,63,8,38,-0.85,10,50,"1912-11-01",1912,1912
"2628584",756,12,63,8,38,1.92,10,50,"1912-12-01",1912,1912
"2628620",757,1,64,8,38,0.43,10,50,"1913-01-01",1913,1913
"2628656",758,2,64,8,38,0.98,10,50,"1913-02-01",1913,1913
"2628692",759,3,64,8,38,2.05,10,50,"1913-03-01",1913,1913
"2628728",760,4,64,8,38,0.87,10,50,"1913-04-01",1913,1913
"2628764",761,5,64,8,38,0.39,10,50,"1913-05-01",1913,1913
"2628800",762,6,64,8,38,-0.38,10,50,"1913-06-01",1913,1913
"2628836",763,7,64,8,38,-1.97,10,50,"1913-07-01",1913,1913
"2628872",764,8,64,8,38,-1.33,10,50,"1913-08-01",1913,1913
"2628908",765,9,64,8,38,-0.21,10,50,"1913-09-01",1913,1913
"2628944",766,10,64,8,38,0.41,10,50,"1913-10-01",1913,1913
"2628980",767,11,64,8,38,2.29,10,50,"1913-11-01",1913,1913
"2629016",768,12,64,8,38,1.13,10,50,"1913-12-01",1913,1913
"2629052",769,1,65,8,38,-1.58,10,50,"1914-01-01",1914,1914
"2629088",770,2,65,8,38,2.66,10,50,"1914-02-01",1914,1914
"2629124",771,3,65,8,38,1.17,10,50,"1914-03-01",1914,1914
"2629160",772,4,65,8,38,2.36,10,50,"1914-04-01",1914,1914
"2629196",773,5,65,8,38,-0.44,10,50,"1914-05-01",1914,1914
"2629232",774,6,65,8,38,-0.58,10,50,"1914-06-01",1914,1914
"2629268",775,7,65,8,38,1.12,10,50,"1914-07-01",1914,1914
"2629304",776,8,65,8,38,1.03,10,50,"1914-08-01",1914,1914
"2629340",777,9,65,8,38,0.02,10,50,"1914-09-01",1914,1914
"2629376",778,10,65,8,38,-0.41,10,50,"1914-10-01",1914,1914
"2629412",779,11,65,8,38,-0.23,10,50,"1914-11-01",1914,1914
"2629448",780,12,65,8,38,2.58,10,50,"1914-12-01",1914,1914
"2629484",781,1,66,8,38,1.1,10,50,"1915-01-01",1915,1915
"2629520",782,2,66,8,38,0.75,10,50,"1915-02-01",1915,1915
"2629556",783,3,66,8,38,-1.14,10,50,"1915-03-01",1915,1915
"2629592",784,4,66,8,38,-0.43,10,50,"1915-04-01",1915,1915
"2629628",785,5,66,8,38,0.4,10,50,"1915-05-01",1915,1915
"2629664",786,6,66,8,38,1.57,10,50,"1915-06-01",1915,1915
"2629700",787,7,66,8,38,-1.01,10,50,"1915-07-01",1915,1915
"2629736",788,8,66,8,38,-0.94,10,50,"1915-08-01",1915,1915
"2629772",789,9,66,8,38,-0.91,10,50,"1915-09-01",1915,1915
"2629808",790,10,66,8,38,-1.98,10,50,"1915-10-01",1915,1915
"2629844",791,11,66,8,38,-2.81,10,50,"1915-11-01",1915,1915
"2629880",792,12,66,8,38,2.42,10,50,"1915-12-01",1915,1915
"2629916",793,1,67,8,38,4.14,10,50,"1916-01-01",1916,1916
"2629952",794,2,67,8,38,0.33,10,50,"1916-02-01",1916,1916
"2629988",795,3,67,8,38,-0.22,10,50,"1916-03-01",1916,1916
"2630024",796,4,67,8,38,0.93,10,50,"1916-04-01",1916,1916
"2630060",797,5,67,8,38,1.05,10,50,"1916-05-01",1916,1916
"2630096",798,6,67,8,38,-1.92,10,50,"1916-06-01",1916,1916
"2630132",799,7,67,8,38,-1.39,10,50,"1916-07-01",1916,1916
"2630168",800,8,67,8,38,-0.32,10,50,"1916-08-01",1916,1916
"2630204",801,9,67,8,38,-0.93,10,50,"1916-09-01",1916,1916
"2630240",802,10,67,8,38,-0.42,10,50,"1916-10-01",1916,1916
"2630276",803,11,67,8,38,0.28,10,50,"1916-11-01",1916,1916
"2630312",804,12,67,8,38,0.14,10,50,"1916-12-01",1916,1916
"2630348",805,1,68,8,38,-1.97,10,50,"1917-01-01",1917,1917
"2630384",806,2,68,8,38,-3.93,10,50,"1917-02-01",1917,1917
"2630420",807,3,68,8,38,-3.28,10,50,"1917-03-01",1917,1917
"2630456",808,4,68,8,38,-3.15,10,50,"1917-04-01",1917,1917
"2630492",809,5,68,8,38,3.02,10,50,"1917-05-01",1917,1917
"2630528",810,6,68,8,38,3.46,10,50,"1917-06-01",1917,1917
"2630564",811,7,68,8,38,0.27,10,50,"1917-07-01",1917,1917
"2630600",812,8,68,8,38,-1.54,10,50,"1917-08-01",1917,1917
"2630636",813,9,68,8,38,1,10,50,"1917-09-01",1917,1917
"2630672",814,10,68,8,38,-2.35,10,50,"1917-10-01",1917,1917
"2630708",815,11,68,8,38,1.28,10,50,"1917-11-01",1917,1917
"2630744",816,12,68,8,38,-2.97,10,50,"1917-12-01",1917,1917
"2630780",817,1,69,8,38,1.23,10,50,"1918-01-01",1918,1918
"2630816",818,2,69,8,38,1.54,10,50,"1918-02-01",1918,1918
"2630852",819,3,69,8,38,0.33,10,50,"1918-03-01",1918,1918
"2630888",820,4,69,8,38,0.81,10,50,"1918-04-01",1918,1918
"2630924",821,5,69,8,38,2.06,10,50,"1918-05-01",1918,1918
"2630960",822,6,69,8,38,-1.92,10,50,"1918-06-01",1918,1918
"2630996",823,7,69,8,38,-0.49,10,50,"1918-07-01",1918,1918
"2631032",824,8,69,8,38,-0.36,10,50,"1918-08-01",1918,1918
"2631068",825,9,69,8,38,-0.87,10,50,"1918-09-01",1918,1918
"2631104",826,10,69,8,38,-1.02,10,50,"1918-10-01",1918,1918
"2631140",827,11,69,8,38,-1.17,10,50,"1918-11-01",1918,1918
"2631176",828,12,69,8,38,2.95,10,50,"1918-12-01",1918,1918
"2631212",829,1,70,8,38,1.22,10,50,"1919-01-01",1919,1919
"2631248",830,2,70,8,38,-1.33,10,50,"1919-02-01",1919,1919
"2631284",831,3,70,8,38,-0.65,10,50,"1919-03-01",1919,1919
"2631320",832,4,70,8,38,-0.42,10,50,"1919-04-01",1919,1919
"2631356",833,5,70,8,38,0.71,10,50,"1919-05-01",1919,1919
"2631392",834,6,70,8,38,-0.34,10,50,"1919-06-01",1919,1919
"2631428",835,7,70,8,38,-2.85,10,50,"1919-07-01",1919,1919
"2631464",836,8,70,8,38,-0.08,10,50,"1919-08-01",1919,1919
"2631500",837,9,70,8,38,0.84,10,50,"1919-09-01",1919,1919
"2631536",838,10,70,8,38,-3,10,50,"1919-10-01",1919,1919
"2631572",839,11,70,8,38,-3.51,10,50,"1919-11-01",1919,1919
"2631608",840,12,70,8,38,-0.34,10,50,"1919-12-01",1919,1919
"2631644",841,1,71,8,38,1.87,10,50,"1920-01-01",1920,1920
"2631680",842,2,71,8,38,2.5,10,50,"1920-02-01",1920,1920
"2631716",843,3,71,8,38,2.65,10,50,"1920-03-01",1920,1920
"2631752",844,4,71,8,38,1.82,10,50,"1920-04-01",1920,1920
"2631788",845,5,71,8,38,1.33,10,50,"1920-05-01",1920,1920
"2631824",846,6,71,8,38,0.44,10,50,"1920-06-01",1920,1920
"2631860",847,7,71,8,38,0.13,10,50,"1920-07-01",1920,1920
"2631896",848,8,71,8,38,-1.61,10,50,"1920-08-01",1920,1920
"2631932",849,9,71,8,38,-0.57,10,50,"1920-09-01",1920,1920
"2631968",850,10,71,8,38,-1.65,10,50,"1920-10-01",1920,1920
"2632004",851,11,71,8,38,-2.33,10,50,"1920-11-01",1920,1920
"2632040",852,12,71,8,38,-0.95,10,50,"1920-12-01",1920,1920
"2632076",853,1,72,8,38,3.48,10,50,"1921-01-01",1921,1921
"2632112",854,2,72,8,38,1.07,10,50,"1921-02-01",1921,1921
"2632148",855,3,72,8,38,2.16,10,50,"1921-03-01",1921,1921
"2632184",856,4,72,8,38,1.14,10,50,"1921-04-01",1921,1921
"2632220",857,5,72,8,38,1.55,10,50,"1921-05-01",1921,1921
"2632256",858,6,72,8,38,-0.23,10,50,"1921-06-01",1921,1921
"2632292",859,7,72,8,38,1.07,10,50,"1921-07-01",1921,1921
"2632328",860,8,72,8,38,0.57,10,50,"1921-08-01",1921,1921
"2632364",861,9,72,8,38,0.39,10,50,"1921-09-01",1921,1921
"2632400",862,10,72,8,38,2.19,10,50,"1921-10-01",1921,1921
"2632436",863,11,72,8,38,-3.71,10,50,"1921-11-01",1921,1921
"2632472",864,12,72,8,38,-0.32,10,50,"1921-12-01",1921,1921
"2632508",865,1,73,8,38,-1.77,10,50,"1922-01-01",1922,1922
"2632544",866,2,73,8,38,-1.54,10,50,"1922-02-01",1922,1922
"2632580",867,3,73,8,38,-0.41,10,50,"1922-03-01",1922,1922
"2632616",868,4,73,8,38,-1.47,10,50,"1922-04-01",1922,1922
"2632652",869,5,73,8,38,1.18,10,50,"1922-05-01",1922,1922
"2632688",870,6,73,8,38,0.16,10,50,"1922-06-01",1922,1922
"2632724",871,7,73,8,38,-1.27,10,50,"1922-07-01",1922,1922
"2632760",872,8,73,8,38,-1.25,10,50,"1922-08-01",1922,1922
"2632796",873,9,73,8,38,-1.56,10,50,"1922-09-01",1922,1922
"2632832",874,10,73,8,38,-3.58,10,50,"1922-10-01",1922,1922
"2632868",875,11,73,8,38,-1.34,10,50,"1922-11-01",1922,1922
"2632904",876,12,73,8,38,1.29,10,50,"1922-12-01",1922,1922
"2632940",877,1,74,8,38,1.85,10,50,"1923-01-01",1923,1923
"2632976",878,2,74,8,38,0.47,10,50,"1923-02-01",1923,1923
"2633012",879,3,74,8,38,1.4,10,50,"1923-03-01",1923,1923
"2633048",880,4,74,8,38,-0.27,10,50,"1923-04-01",1923,1923
"2633084",881,5,74,8,38,-1.14,10,50,"1923-05-01",1923,1923
"2633120",882,6,74,8,38,-3.49,10,50,"1923-06-01",1923,1923
"2633156",883,7,74,8,38,1.39,10,50,"1923-07-01",1923,1923
"2633192",884,8,74,8,38,-0.83,10,50,"1923-08-01",1923,1923
"2633228",885,9,74,8,38,-0.62,10,50,"1923-09-01",1923,1923
"2633264",886,10,74,8,38,0.36,10,50,"1923-10-01",1923,1923
"2633300",887,11,74,8,38,-1.79,10,50,"1923-11-01",1923,1923
"2633336",888,12,74,8,38,-2.32,10,50,"1923-12-01",1923,1923
"2633372",889,1,75,8,38,-1.99,10,50,"1924-01-01",1924,1924
"2633408",890,2,75,8,38,-2.31,10,50,"1924-02-01",1924,1924
"2633444",891,3,75,8,38,-1.61,10,50,"1924-03-01",1924,1924
"2633480",892,4,75,8,38,-1.32,10,50,"1924-04-01",1924,1924
"2633516",893,5,75,8,38,0.93,10,50,"1924-05-01",1924,1924
"2633552",894,6,75,8,38,-0.13,10,50,"1924-06-01",1924,1924
"2633588",895,7,75,8,38,-0.27,10,50,"1924-07-01",1924,1924
"2633624",896,8,75,8,38,-1.7,10,50,"1924-08-01",1924,1924
"2633660",897,9,75,8,38,0.02,10,50,"1924-09-01",1924,1924
"2633696",898,10,75,8,38,0.08,10,50,"1924-10-01",1924,1924
"2633732",899,11,75,8,38,-0.9,10,50,"1924-11-01",1924,1924
"2633768",900,12,75,8,38,0.84,10,50,"1924-12-01",1924,1924
"2633804",901,1,76,8,38,2.25,10,50,"1925-01-01",1925,1925
"2633840",902,2,76,8,38,2.52,10,50,"1925-02-01",1925,1925
"2633876",903,3,76,8,38,-1.03,10,50,"1925-03-01",1925,1925
"2633912",904,4,76,8,38,0.68,10,50,"1925-04-01",1925,1925
"2633948",905,5,76,8,38,1.67,10,50,"1925-05-01",1925,1925
"2633984",906,6,76,8,38,0.05,10,50,"1925-06-01",1925,1925
"2634020",907,7,76,8,38,1.32,10,50,"1925-07-01",1925,1925
"2634056",908,8,76,8,38,0.15,10,50,"1925-08-01",1925,1925
"2634092",909,9,76,8,38,-1.91,10,50,"1925-09-01",1925,1925
"2634128",910,10,76,8,38,-0.63,10,50,"1925-10-01",1925,1925
"2634164",911,11,76,8,38,-2.18,10,50,"1925-11-01",1925,1925
"2634200",912,12,76,8,38,-1.53,10,50,"1925-12-01",1925,1925
"2634236",913,1,77,8,38,0.16,10,50,"1926-01-01",1926,1926
"2634272",914,2,77,8,38,3,10,50,"1926-02-01",1926,1926
"2634308",915,3,77,8,38,1.03,10,50,"1926-03-01",1926,1926
"2634344",916,4,77,8,38,2.12,10,50,"1926-04-01",1926,1926
"2634380",917,5,77,8,38,-1.04,10,50,"1926-05-01",1926,1926
"2634416",918,6,77,8,38,-0.74,10,50,"1926-06-01",1926,1926
"2634452",919,7,77,8,38,0.86,10,50,"1926-07-01",1926,1926
"2634488",920,8,77,8,38,0.05,10,50,"1926-08-01",1926,1926
"2634524",921,9,77,8,38,1.35,10,50,"1926-09-01",1926,1926
"2634560",922,10,77,8,38,-1.48,10,50,"1926-10-01",1926,1926
"2634596",923,11,77,8,38,0.98,10,50,"1926-11-01",1926,1926
"2634632",924,12,77,8,38,-0.14,10,50,"1926-12-01",1926,1926
"2634668",925,1,78,8,38,1.99,10,50,"1927-01-01",1927,1927
"2634704",926,2,78,8,38,0.73,10,50,"1927-02-01",1927,1927
"2634740",927,3,78,8,38,2.04,10,50,"1927-03-01",1927,1927
"2634776",928,4,78,8,38,0.29,10,50,"1927-04-01",1927,1927
"2634812",929,5,78,8,38,-0.73,10,50,"1927-05-01",1927,1927
"2634848",930,6,78,8,38,-1.48,10,50,"1927-06-01",1927,1927
"2634884",931,7,78,8,38,0.06,10,50,"1927-07-01",1927,1927
"2634920",932,8,78,8,38,0.31,10,50,"1927-08-01",1927,1927
"2634956",933,9,78,8,38,0.15,10,50,"1927-09-01",1927,1927
"2634992",934,10,78,8,38,-0.22,10,50,"1927-10-01",1927,1927
"2635028",935,11,78,8,38,-1.48,10,50,"1927-11-01",1927,1927
"2635064",936,12,78,8,38,-3.46,10,50,"1927-12-01",1927,1927
"2635100",937,1,79,8,38,0.98,10,50,"1928-01-01",1928,1928
"2635136",938,2,79,8,38,1.79,10,50,"1928-02-01",1928,1928
"2635172",939,3,79,8,38,-0.3,10,50,"1928-03-01",1928,1928
"2635208",940,4,79,8,38,0.2,10,50,"1928-04-01",1928,1928
"2635244",941,5,79,8,38,-1.32,10,50,"1928-05-01",1928,1928
"2635280",942,6,79,8,38,-1.12,10,50,"1928-06-01",1928,1928
"2635316",943,7,79,8,38,0.69,10,50,"1928-07-01",1928,1928
"2635352",944,8,79,8,38,-0.34,10,50,"1928-08-01",1928,1928
"2635388",945,9,79,8,38,-0.58,10,50,"1928-09-01",1928,1928
"2635424",946,10,79,8,38,-0.39,10,50,"1928-10-01",1928,1928
"2635460",947,11,79,8,38,1.62,10,50,"1928-11-01",1928,1928
"2635496",948,12,79,8,38,-0.68,10,50,"1928-12-01",1928,1928
"2635532",949,1,80,8,38,-3.04,10,50,"1929-01-01",1929,1929
"2635568",950,2,80,8,38,-7.35,10,50,"1929-02-01",1929,1929
"2635604",951,3,80,8,38,-1.39,10,50,"1929-03-01",1929,1929
"2635640",952,4,80,8,38,-2.55,10,50,"1929-04-01",1929,1929
"2635676",953,5,80,8,38,0.15,10,50,"1929-05-01",1929,1929
"2635712",954,6,80,8,38,-1.19,10,50,"1929-06-01",1929,1929
"2635748",955,7,80,8,38,0.03,10,50,"1929-07-01",1929,1929
"2635784",956,8,80,8,38,0.28,10,50,"1929-08-01",1929,1929
"2635820",957,9,80,8,38,2.03,10,50,"1929-09-01",1929,1929
"2635856",958,10,80,8,38,0.13,10,50,"1929-10-01",1929,1929
"2635892",959,11,80,8,38,0.36,10,50,"1929-11-01",1929,1929
"2635928",960,12,80,8,38,2.14,10,50,"1929-12-01",1929,1929
"2635964",961,1,81,8,38,2.74,10,50,"1930-01-01",1930,1930
"2636000",962,2,81,8,38,-0.36,10,50,"1930-02-01",1930,1930
"2636036",963,3,81,8,38,0.36,10,50,"1930-03-01",1930,1930
"2636072",964,4,81,8,38,0.89,10,50,"1930-04-01",1930,1930
"2636108",965,5,81,8,38,-0.37,10,50,"1930-05-01",1930,1930
"2636144",966,6,81,8,38,2.3,10,50,"1930-06-01",1930,1930
"2636180",967,7,81,8,38,-0.19,10,50,"1930-07-01",1930,1930
"2636216",968,8,81,8,38,0.02,10,50,"1930-08-01",1930,1930
"2636252",969,9,81,8,38,-0.04,10,50,"1930-09-01",1930,1930
"2636288",970,10,81,8,38,-0.02,10,50,"1930-10-01",1930,1930
"2636324",971,11,81,8,38,1.2,10,50,"1930-11-01",1930,1930
"2636360",972,12,81,8,38,-0.25,10,50,"1930-12-01",1930,1930
"2636396",973,1,82,8,38,1.12,10,50,"1931-01-01",1931,1931
"2636432",974,2,82,8,38,-1.02,10,50,"1931-02-01",1931,1931
"2636468",975,3,82,8,38,-1.95,10,50,"1931-03-01",1931,1931
"2636504",976,4,82,8,38,-0.92,10,50,"1931-04-01",1931,1931
"2636540",977,5,82,8,38,1.58,10,50,"1931-05-01",1931,1931
"2636576",978,6,82,8,38,0.4,10,50,"1931-06-01",1931,1931
"2636612",979,7,82,8,38,-0.18,10,50,"1931-07-01",1931,1931
"2636648",980,8,82,8,38,-0.73,10,50,"1931-08-01",1931,1931
"2636684",981,9,82,8,38,-2.08,10,50,"1931-09-01",1931,1931
"2636720",982,10,82,8,38,-1.22,10,50,"1931-10-01",1931,1931
"2636756",983,11,82,8,38,0.78,10,50,"1931-11-01",1931,1931
"2636792",984,12,82,8,38,-0.12,10,50,"1931-12-01",1931,1931
"2636828",985,1,83,8,38,2.61,10,50,"1932-01-01",1932,1932
"2636864",986,2,83,8,38,-0.72,10,50,"1932-02-01",1932,1932
"2636900",987,3,83,8,38,-1.4,10,50,"1932-03-01",1932,1932
"2636936",988,4,83,8,38,-0.58,10,50,"1932-04-01",1932,1932
"2636972",989,5,83,8,38,0.13,10,50,"1932-05-01",1932,1932
"2637008",990,6,83,8,38,-0.13,10,50,"1932-06-01",1932,1932
"2637044",991,7,83,8,38,0.78,10,50,"1932-07-01",1932,1932
"2637080",992,8,83,8,38,2.09,10,50,"1932-08-01",1932,1932
"2637116",993,9,83,8,38,1.01,10,50,"1932-09-01",1932,1932
"2637152",994,10,83,8,38,-0.71,10,50,"1932-10-01",1932,1932
"2637188",995,11,83,8,38,-0.13,10,50,"1932-11-01",1932,1932
"2637224",996,12,83,8,38,0.33,10,50,"1932-12-01",1932,1932
"2637260",997,1,84,8,38,-0.75,10,50,"1933-01-01",1933,1933
"2637296",998,2,84,8,38,0.17,10,50,"1933-02-01",1933,1933
"2637332",999,3,84,8,38,1.59,10,50,"1933-03-01",1933,1933
"2637368",1000,4,84,8,38,0.54,10,50,"1933-04-01",1933,1933
"2637404",1001,5,84,8,38,-0.03,10,50,"1933-05-01",1933,1933
"2637440",1002,6,84,8,38,0.5,10,50,"1933-06-01",1933,1933
"2637476",1003,7,84,8,38,1.17,10,50,"1933-07-01",1933,1933
"2637512",1004,8,84,8,38,1.15,10,50,"1933-08-01",1933,1933
"2637548",1005,9,84,8,38,1.02,10,50,"1933-09-01",1933,1933
"2637584",1006,10,84,8,38,0.06,10,50,"1933-10-01",1933,1933
"2637620",1007,11,84,8,38,-1.38,10,50,"1933-11-01",1933,1933
"2637656",1008,12,84,8,38,-3.9,10,50,"1933-12-01",1933,1933
"2637692",1009,1,85,8,38,0.75,10,50,"1934-01-01",1934,1934
"2637728",1010,2,85,8,38,0.61,10,50,"1934-02-01",1934,1934
"2637764",1011,3,85,8,38,0.13,10,50,"1934-03-01",1934,1934
"2637800",1012,4,85,8,38,2.23,10,50,"1934-04-01",1934,1934
"2637836",1013,5,85,8,38,0.6,10,50,"1934-05-01",1934,1934
"2637872",1014,6,85,8,38,0.54,10,50,"1934-06-01",1934,1934
"2637908",1015,7,85,8,38,0.76,10,50,"1934-07-01",1934,1934
"2637944",1016,8,85,8,38,0.18,10,50,"1934-08-01",1934,1934
"2637980",1017,9,85,8,38,2.23,10,50,"1934-09-01",1934,1934
"2638016",1018,10,85,8,38,0.87,10,50,"1934-10-01",1934,1934
"2638052",1019,11,85,8,38,-0.24,10,50,"1934-11-01",1934,1934
"2638088",1020,12,85,8,38,3.68,10,50,"1934-12-01",1934,1934
"2638124",1021,1,86,8,38,1.32,10,50,"1935-01-01",1935,1935
"2638160",1022,2,86,8,38,1.61,10,50,"1935-02-01",1935,1935
"2638196",1023,3,86,8,38,0.32,10,50,"1935-03-01",1935,1935
"2638232",1024,4,86,8,38,0.13,10,50,"1935-04-01",1935,1935
"2638268",1025,5,86,8,38,-0.85,10,50,"1935-05-01",1935,1935
"2638304",1026,6,86,8,38,1.14,10,50,"1935-06-01",1935,1935
"2638340",1027,7,86,8,38,0.94,10,50,"1935-07-01",1935,1935
"2638376",1028,8,86,8,38,0.67,10,50,"1935-08-01",1935,1935
"2638412",1029,9,86,8,38,0.34,10,50,"1935-09-01",1935,1935
"2638448",1030,10,86,8,38,-0.5,10,50,"1935-10-01",1935,1935
"2638484",1031,11,86,8,38,1.13,10,50,"1935-11-01",1935,1935
"2638520",1032,12,86,8,38,-0.21,10,50,"1935-12-01",1935,1935
"2638556",1033,1,87,8,38,3.02,10,50,"1936-01-01",1936,1936
"2638592",1034,2,87,8,38,-0.07,10,50,"1936-02-01",1936,1936
"2638628",1035,3,87,8,38,1.39,10,50,"1936-03-01",1936,1936
"2638664",1036,4,87,8,38,-1.46,10,50,"1936-04-01",1936,1936
"2638700",1037,5,87,8,38,0.33,10,50,"1936-05-01",1936,1936
"2638736",1038,6,87,8,38,0.81,10,50,"1936-06-01",1936,1936
"2638772",1039,7,87,8,38,-0.16,10,50,"1936-07-01",1936,1936
"2638808",1040,8,87,8,38,0.43,10,50,"1936-08-01",1936,1936
"2638844",1041,9,87,8,38,0.3,10,50,"1936-09-01",1936,1936
"2638880",1042,10,87,8,38,-1.51,10,50,"1936-10-01",1936,1936
"2638916",1043,11,87,8,38,-0.31,10,50,"1936-11-01",1936,1936
"2638952",1044,12,87,8,38,0.46,10,50,"1936-12-01",1936,1936
"2638988",1045,1,88,8,38,1.21,10,50,"1937-01-01",1937,1937
"2639024",1046,2,88,8,38,1.54,10,50,"1937-02-01",1937,1937
"2639060",1047,3,88,8,38,-0.98,10,50,"1937-03-01",1937,1937
"2639096",1048,4,88,8,38,0.77,10,50,"1937-04-01",1937,1937
"2639132",1049,5,88,8,38,1.94,10,50,"1937-05-01",1937,1937
"2639168",1050,6,88,8,38,0.62,10,50,"1937-06-01",1937,1937
"2639204",1051,7,88,8,38,0.18,10,50,"1937-07-01",1937,1937
"2639240",1052,8,88,8,38,0.79,10,50,"1937-08-01",1937,1937
"2639276",1053,9,88,8,38,-0.02,10,50,"1937-09-01",1937,1937
"2639312",1054,10,88,8,38,0.79,10,50,"1937-10-01",1937,1937
"2639348",1055,11,88,8,38,-0.62,10,50,"1937-11-01",1937,1937
"2639384",1056,12,88,8,38,-0.99,10,50,"1937-12-01",1937,1937
"2639420",1057,1,89,8,38,2.21,10,50,"1938-01-01",1938,1938
"2639456",1058,2,89,8,38,0.75,10,50,"1938-02-01",1938,1938
"2639492",1059,3,89,8,38,2.76,10,50,"1938-03-01",1938,1938
"2639528",1060,4,89,8,38,-0.81,10,50,"1938-04-01",1938,1938
"2639564",1061,5,89,8,38,-0.75,10,50,"1938-05-01",1938,1938
"2639600",1062,6,89,8,38,0.23,10,50,"1938-06-01",1938,1938
"2639636",1063,7,89,8,38,-0.41,10,50,"1938-07-01",1938,1938
"2639672",1064,8,89,8,38,1.29,10,50,"1938-08-01",1938,1938
"2639708",1065,9,89,8,38,1.08,10,50,"1938-09-01",1938,1938
"2639744",1066,10,89,8,38,-0.24,10,50,"1938-10-01",1938,1938
"2639780",1067,11,89,8,38,2.55,10,50,"1938-11-01",1938,1938
"2639816",1068,12,89,8,38,-1.74,10,50,"1938-12-01",1938,1938
"2639852",1069,1,90,8,38,2.57,10,50,"1939-01-01",1939,1939
"2639888",1070,2,90,8,38,1.05,10,50,"1939-02-01",1939,1939
"2639924",1071,3,90,8,38,-0.23,10,50,"1939-03-01",1939,1939
"2639960",1072,4,90,8,38,1.12,10,50,"1939-04-01",1939,1939
"2639996",1073,5,90,8,38,-0.23,10,50,"1939-05-01",1939,1939
"2640032",1074,6,90,8,38,1.07,10,50,"1939-06-01",1939,1939
"2640068",1075,7,90,8,38,0.25,10,50,"1939-07-01",1939,1939
"2640104",1076,8,90,8,38,1.14,10,50,"1939-08-01",1939,1939
"2640140",1077,9,90,8,38,1.31,10,50,"1939-09-01",1939,1939
"2640176",1078,10,90,8,38,-1.85,10,50,"1939-10-01",1939,1939
"2640212",1079,11,90,8,38,1.73,10,50,"1939-11-01",1939,1939
"2640248",1080,12,90,8,38,-2.07,10,50,"1939-12-01",1939,1939
"2640284",1081,1,91,8,38,-7.44,10,50,"1940-01-01",1940,1940
"2640320",1082,2,91,8,38,-3.72,10,50,"1940-02-01",1940,1940
"2640356",1083,3,91,8,38,-0.79,10,50,"1940-03-01",1940,1940
"2640392",1084,4,91,8,38,1,10,50,"1940-04-01",1940,1940
"2640428",1085,5,91,8,38,0.95,10,50,"1940-05-01",1940,1940
"2640464",1086,6,91,8,38,1.19,10,50,"1940-06-01",1940,1940
"2640500",1087,7,91,8,38,-1.21,10,50,"1940-07-01",1940,1940
"2640536",1088,8,91,8,38,-1.46,10,50,"1940-08-01",1940,1940
"2640572",1089,9,91,8,38,-1.03,10,50,"1940-09-01",1940,1940
"2640608",1090,10,91,8,38,-1.62,10,50,"1940-10-01",1940,1940
"2640644",1091,11,91,8,38,1.13,10,50,"1940-11-01",1940,1940
"2640680",1092,12,91,8,38,-2.71,10,50,"1940-12-01",1940,1940
"2640716",1093,1,92,8,38,-3.86,10,50,"1941-01-01",1941,1941
"2640752",1094,2,92,8,38,-1.43,10,50,"1941-02-01",1941,1941
"2640788",1095,3,92,8,38,-0.51,10,50,"1941-03-01",1941,1941
"2640824",1096,4,92,8,38,-1.25,10,50,"1941-04-01",1941,1941
"2640860",1097,5,92,8,38,-2.66,10,50,"1941-05-01",1941,1941
"2640896",1098,6,92,8,38,1.38,10,50,"1941-06-01",1941,1941
"2640932",1099,7,92,8,38,2.01,10,50,"1941-07-01",1941,1941
"2640968",1100,8,92,8,38,-1.68,10,50,"1941-08-01",1941,1941
"2641004",1101,9,92,8,38,-0.04,10,50,"1941-09-01",1941,1941
"2641040",1102,10,92,8,38,-0.92,10,50,"1941-10-01",1941,1941
"2641076",1103,11,92,8,38,-1.61,10,50,"1941-11-01",1941,1941
"2641112",1104,12,92,8,38,1.24,10,50,"1941-12-01",1941,1941
"2641148",1105,1,93,8,38,-5.78,10,50,"1942-01-01",1942,1942
"2641184",1106,2,93,8,38,-6.74,10,50,"1942-02-01",1942,1942
"2641220",1107,3,93,8,38,-1.76,10,50,"1942-03-01",1942,1942
"2641256",1108,4,93,8,38,0.98,10,50,"1942-04-01",1942,1942
"2641292",1109,5,93,8,38,-0.13,10,50,"1942-05-01",1942,1942
"2641328",1110,6,93,8,38,-0.71,10,50,"1942-06-01",1942,1942
"2641364",1111,7,93,8,38,-1.12,10,50,"1942-07-01",1942,1942
